File Name;Is_Background;Std Value
small_cubes_dataset\cube1369_coords_500_900_100.tif;True;7.564.263.453.254.540
small_cubes_dataset\cube1370_coords_500_900_200.tif;False;646.791.601.556.243
small_cubes_dataset\cube1371_coords_500_900_300.tif;False;423.999.978.724.446
small_cubes_dataset\cube1372_coords_500_900_400.tif;False;4.355.745.719.408.250
small_cubes_dataset\cube1373_coords_500_900_500.tif;False;438.152.785.434.969
small_cubes_dataset\cube1374_coords_500_900_600.tif;False;45.448.566.844.365.500
small_cubes_dataset\cube1375_coords_500_900_700.tif;False;4.705.712.308.691.360
small_cubes_dataset\cube1376_coords_500_900_800.tif;False;4.069.142.039.199.250
small_cubes_dataset\cube1377_coords_500_900_900.tif;False;18.134.992.873.092.100
small_cubes_dataset\cube1378_coords_500_900_1000.tif;True;4.769.012.825.421.200
small_cubes_dataset\cube1379_coords_500_900_1100.tif;True;49.985.343.248.444.600
small_cubes_dataset\cube1380_coords_500_1000_0.tif;True;2.322.065.480.573.310
small_cubes_dataset\cube1381_coords_500_1000_100.tif;False;35.998.000.448.769.800
small_cubes_dataset\cube1382_coords_500_1000_200.tif;False;5.625.537.872.243.110
small_cubes_dataset\cube1383_coords_500_1000_300.tif;False;3.772.606.855.432.730
small_cubes_dataset\cube1384_coords_500_1000_400.tif;False;4.402.179.238.810.050
small_cubes_dataset\cube1385_coords_500_1000_500.tif;False;4.663.330.133.605.330
small_cubes_dataset\cube1386_coords_500_1000_600.tif;False;4.488.241.660.930.110
small_cubes_dataset\cube1387_coords_500_1000_700.tif;False;4.939.810.422.634.680
small_cubes_dataset\cube1388_coords_500_1000_800.tif;False;4.767.430.149.471.680
small_cubes_dataset\cube1389_coords_500_1000_900.tif;False;34.295.980.520.968.800
small_cubes_dataset\cube1390_coords_500_1000_1000.tif;False;22.948.023.923.084.900
small_cubes_dataset\cube1391_coords_500_1000_1100.tif;True;7.065.314.560.792.050
small_cubes_dataset\cube1392_coords_500_1100_0.tif;False;3.194.721.530.513.600
small_cubes_dataset\cube1393_coords_500_1100_100.tif;False;6.014.555.915.272.490
small_cubes_dataset\cube1394_coords_500_1100_200.tif;False;5.383.567.571.078.430
small_cubes_dataset\cube1395_coords_500_1100_300.tif;False;5.191.834.744.758.020
small_cubes_dataset\cube1396_coords_500_1100_400.tif;False;4.928.396.381.604.800
small_cubes_dataset\cube1397_coords_500_1100_500.tif;False;5.150.283.942.684.310
small_cubes_dataset\cube1398_coords_500_1100_600.tif;False;4.560.607.969.647.090
small_cubes_dataset\cube1399_coords_500_1100_700.tif;False;4.764.407.870.740.420
small_cubes_dataset\cube1400_coords_500_1100_800.tif;False;4.753.652.532.674.420
small_cubes_dataset\cube1401_coords_500_1100_900.tif;False;4.092.510.861.930.970
small_cubes_dataset\cube1402_coords_500_1100_1000.tif;False;14.436.358.483.106.700
small_cubes_dataset\cube1403_coords_500_1100_1100.tif;True;45.961.093.412.038.000
small_cubes_dataset\cube1404_coords_500_1200_0.tif;False;4.486.253.125.033.330
small_cubes_dataset\cube1405_coords_500_1200_100.tif;False;61.515.243.443.699.800
small_cubes_dataset\cube1406_coords_500_1200_200.tif;False;5.430.884.081.810.160
small_cubes_dataset\cube1407_coords_500_1200_300.tif;False;5.691.871.827.232.290
small_cubes_dataset\cube1408_coords_500_1200_400.tif;False;5.518.557.172.582.120
small_cubes_dataset\cube1409_coords_500_1200_500.tif;False;4.396.758.549.027.600
small_cubes_dataset\cube1410_coords_500_1200_600.tif;False;4.358.711.966.797.730
small_cubes_dataset\cube1411_coords_500_1200_700.tif;False;5.662.472.472.026.220
small_cubes_dataset\cube1412_coords_500_1200_800.tif;False;4.816.556.946.576.990
small_cubes_dataset\cube1413_coords_500_1200_900.tif;False;34.730.338.333.736.100
small_cubes_dataset\cube1414_coords_500_1200_1000.tif;True;4.893.399.378.538.440
small_cubes_dataset\cube1415_coords_500_1200_1100.tif;True;4.410.555.657.826.640
small_cubes_dataset\cube1416_coords_500_1300_0.tif;False;6.708.027.642.028.090
small_cubes_dataset\cube1417_coords_500_1300_100.tif;False;4.919.679.815.859.660
small_cubes_dataset\cube1418_coords_500_1300_200.tif;False;4.854.663.792.772.510
small_cubes_dataset\cube1419_coords_500_1300_300.tif;False;5.661.439.229.335.330
small_cubes_dataset\cube1420_coords_500_1300_400.tif;False;4.974.620.565.935.120
small_cubes_dataset\cube1421_coords_500_1300_500.tif;False;526.209.927.491.956
small_cubes_dataset\cube1422_coords_500_1300_600.tif;False;5.463.824.110.708.550
small_cubes_dataset\cube1423_coords_500_1300_700.tif;False;4.857.670.179.144.320
small_cubes_dataset\cube1424_coords_500_1300_800.tif;False;4.941.440.526.147.320
small_cubes_dataset\cube1425_coords_500_1300_900.tif;False;3.042.313.517.009.650
small_cubes_dataset\cube1426_coords_500_1300_1000.tif;True;449.738.649.523.963
small_cubes_dataset\cube1427_coords_500_1300_1100.tif;True;4.139.055.192.383.770
small_cubes_dataset\cube1428_coords_500_1400_0.tif;False;5.431.356.927.946.040
small_cubes_dataset\cube1429_coords_500_1400_100.tif;False;4.387.973.877.146.520
small_cubes_dataset\cube1430_coords_500_1400_200.tif;False;4.204.560.291.904.250
small_cubes_dataset\cube1431_coords_500_1400_300.tif;False;6.724.912.060.970.240
small_cubes_dataset\cube1432_coords_500_1400_400.tif;False;6.525.807.315.203.370
small_cubes_dataset\cube1433_coords_500_1400_500.tif;False;8.754.126.175.085.980
small_cubes_dataset\cube1434_coords_500_1400_600.tif;False;4.506.361.605.590.220
small_cubes_dataset\cube1435_coords_500_1400_700.tif;False;38.935.025.187.740.500
small_cubes_dataset\cube1436_coords_500_1400_800.tif;False;6.398.268.275.045.380
small_cubes_dataset\cube1437_coords_500_1400_900.tif;False;1.353.233.507.088.830
small_cubes_dataset\cube1438_coords_500_1400_1000.tif;True;479.335.526.641.609
small_cubes_dataset\cube1439_coords_500_1400_1100.tif;True;40.542.292.982.219.600
small_cubes_dataset\cube1440_coords_500_1500_0.tif;False;39.368.793.787.670.400
small_cubes_dataset\cube1441_coords_500_1500_100.tif;False;4.154.339.971.719.610
small_cubes_dataset\cube1442_coords_500_1500_200.tif;False;4.464.200.430.267.790
small_cubes_dataset\cube1443_coords_500_1500_300.tif;False;6.735.504.689.521.980
small_cubes_dataset\cube1444_coords_500_1500_400.tif;False;7.060.668.726.005.400
small_cubes_dataset\cube1445_coords_500_1500_500.tif;False;5.773.377.110.608.980
small_cubes_dataset\cube1446_coords_500_1500_600.tif;False;4.465.364.683.884.460
small_cubes_dataset\cube1447_coords_500_1500_700.tif;False;5.056.322.717.615.230
small_cubes_dataset\cube1448_coords_500_1500_800.tif;False;459.765.218.278.598
small_cubes_dataset\cube1449_coords_500_1500_900.tif;True;41.315.763.623.045.300
small_cubes_dataset\cube1450_coords_500_1500_1000.tif;True;41.079.083.381.623.300
small_cubes_dataset\cube1451_coords_500_1500_1100.tif;True;4.030.749.540.858.190
small_cubes_dataset\cube1452_coords_500_1600_0.tif;True;33.093.595.842.518.800
small_cubes_dataset\cube1453_coords_500_1600_100.tif;False;3.716.778.946.038.860
small_cubes_dataset\cube1454_coords_500_1600_200.tif;False;4.317.403.174.262.680
small_cubes_dataset\cube1455_coords_500_1600_300.tif;False;414.903.282.056.343
small_cubes_dataset\cube1456_coords_500_1600_400.tif;False;4.347.560.648.005.470
small_cubes_dataset\cube1457_coords_500_1600_500.tif;False;4.507.878.536.448.090
small_cubes_dataset\cube1458_coords_500_1600_600.tif;False;6.551.501.151.016.210
small_cubes_dataset\cube1459_coords_500_1600_700.tif;False;5.217.720.058.070.950
small_cubes_dataset\cube1460_coords_500_1600_800.tif;False;19.977.372.508.198.300
small_cubes_dataset\cube1461_coords_500_1600_900.tif;True;3.899.996.027.239.200
small_cubes_dataset\cube1462_coords_500_1600_1000.tif;True;4.032.424.714.480.910
small_cubes_dataset\cube1463_coords_500_1600_1100.tif;True;41.529.730.462.712.300
small_cubes_dataset\cube1464_coords_500_1700_0.tif;True;3.252.638.245.617.380
small_cubes_dataset\cube1465_coords_500_1700_100.tif;True;5.116.400.329.003.690
small_cubes_dataset\cube1466_coords_500_1700_200.tif;False;37.958.633.407.884.100
small_cubes_dataset\cube1467_coords_500_1700_300.tif;False;5.894.227.566.108.440
small_cubes_dataset\cube1468_coords_500_1700_400.tif;False;4.894.461.023.317.420
small_cubes_dataset\cube1469_coords_500_1700_500.tif;False;5.451.780.486.405.110
small_cubes_dataset\cube1470_coords_500_1700_600.tif;False;4.834.187.028.784.380
small_cubes_dataset\cube1471_coords_500_1700_700.tif;True;985.184.590.278.149
small_cubes_dataset\cube1472_coords_500_1700_800.tif;True;3.861.122.718.095.590
small_cubes_dataset\cube1473_coords_500_1700_900.tif;True;41.852.971.667.525.300
small_cubes_dataset\cube1474_coords_500_1700_1000.tif;True;4.070.978.359.457.400
small_cubes_dataset\cube1475_coords_500_1700_1100.tif;True;4.131.215.056.277.880
small_cubes_dataset\cube1476_coords_500_1800_0.tif;True;31.023.917.683.324.300
small_cubes_dataset\cube1477_coords_500_1800_100.tif;True;5.845.566.779.129.930
small_cubes_dataset\cube1478_coords_500_1800_200.tif;True;4.753.424.258.282.180
small_cubes_dataset\cube1479_coords_500_1800_300.tif;False;26.661.490.546.195.200
small_cubes_dataset\cube1480_coords_500_1800_400.tif;False;7.731.256.012.502.860
small_cubes_dataset\cube1481_coords_500_1800_500.tif;False;5.873.039.014.482.860
small_cubes_dataset\cube1482_coords_500_1800_600.tif;False;1.422.637.701.811.370
small_cubes_dataset\cube1483_coords_500_1800_700.tif;True;395.378.919.434.043
small_cubes_dataset\cube1484_coords_500_1800_800.tif;True;4.001.463.577.571.020
small_cubes_dataset\cube1485_coords_500_1800_900.tif;True;4.259.009.635.254.460
small_cubes_dataset\cube1486_coords_500_1800_1000.tif;True;40.984.667.160.429.400
small_cubes_dataset\cube1487_coords_500_1800_1100.tif;True;4.823.628.891.820.950
small_cubes_dataset\cube1488_coords_500_1900_0.tif;True;30.730.708.440.921.700
small_cubes_dataset\cube1489_coords_500_1900_100.tif;True;8.178.576.751.748.500
small_cubes_dataset\cube1490_coords_500_1900_200.tif;True;5.515.158.908.847.210
small_cubes_dataset\cube1491_coords_500_1900_300.tif;True;4.838.848.340.167.790
small_cubes_dataset\cube1492_coords_500_1900_400.tif;False;4.222.265.020.242.770
small_cubes_dataset\cube1493_coords_500_1900_500.tif;True;7.454.483.732.558.730
small_cubes_dataset\cube1494_coords_500_1900_600.tif;True;40.924.482.965.231.800
small_cubes_dataset\cube1495_coords_500_1900_700.tif;True;38.820.426.764.679.200
small_cubes_dataset\cube1496_coords_500_1900_800.tif;True;39.911.785.252.195.800
small_cubes_dataset\cube1497_coords_500_1900_900.tif;True;41.220.723.422.615.500
small_cubes_dataset\cube1498_coords_500_1900_1000.tif;True;443.388.334.837.788
small_cubes_dataset\cube1499_coords_500_1900_1100.tif;True;5.084.501.408.951.730
small_cubes_dataset\cube1500_coords_500_2000_0.tif;True;31.299.834.740.281.100
small_cubes_dataset\cube1501_coords_500_2000_100.tif;True;4.756.758.201.879.800
small_cubes_dataset\cube1502_coords_500_2000_200.tif;True;7.964.395.490.361.550
small_cubes_dataset\cube1503_coords_500_2000_300.tif;True;5.929.518.892.921.950
small_cubes_dataset\cube1504_coords_500_2000_400.tif;True;4.800.300.929.849.500
small_cubes_dataset\cube1505_coords_500_2000_500.tif;True;4.450.436.226.160.540
small_cubes_dataset\cube1506_coords_500_2000_600.tif;True;4.259.286.825.520.510
small_cubes_dataset\cube1507_coords_500_2000_700.tif;True;42.326.095.811.246.900
small_cubes_dataset\cube1508_coords_500_2000_800.tif;True;4.323.998.617.287.900
small_cubes_dataset\cube1509_coords_500_2000_900.tif;True;49.850.623.794.171.000
small_cubes_dataset\cube1510_coords_500_2000_1000.tif;True;5.162.630.582.819.950
small_cubes_dataset\cube1511_coords_500_2000_1100.tif;True;39.883.329.834.057.600
small_cubes_dataset\cube1512_coords_600_0_0.tif;True;22.972.696.576.222.900
small_cubes_dataset\cube1513_coords_600_0_100.tif;True;4.553.050.738.211.800
small_cubes_dataset\cube1514_coords_600_0_200.tif;True;5.586.852.588.643.110
small_cubes_dataset\cube1515_coords_600_0_300.tif;True;6.161.923.844.761.950
small_cubes_dataset\cube1516_coords_600_0_400.tif;True;6.898.373.663.065.640
small_cubes_dataset\cube1517_coords_600_0_500.tif;True;559.620.800.163.085
small_cubes_dataset\cube1518_coords_600_0_600.tif;True;50.833.442.336.139.000
small_cubes_dataset\cube1519_coords_600_0_700.tif;True;5.538.996.866.175.520
small_cubes_dataset\cube1520_coords_600_0_800.tif;True;6.239.422.609.777.590
small_cubes_dataset\cube1521_coords_600_0_900.tif;True;533.277.790.192.233
small_cubes_dataset\cube1522_coords_600_0_1000.tif;True;5.150.415.908.319.600
small_cubes_dataset\cube1523_coords_600_0_1100.tif;True;5.165.032.821.349.580
small_cubes_dataset\cube1524_coords_600_100_0.tif;True;2.269.766.195.348.070
small_cubes_dataset\cube1525_coords_600_100_100.tif;True;5.258.255.097.307.560
small_cubes_dataset\cube1526_coords_600_100_200.tif;True;7.796.517.045.345.490
small_cubes_dataset\cube1527_coords_600_100_300.tif;True;5.681.688.255.229.640
small_cubes_dataset\cube1528_coords_600_100_400.tif;True;5.270.073.885.491.200
small_cubes_dataset\cube1529_coords_600_100_500.tif;True;5.378.356.593.185.290
small_cubes_dataset\cube1530_coords_600_100_600.tif;True;5.297.485.689.874.400
small_cubes_dataset\cube1531_coords_600_100_700.tif;True;4.784.525.635.957.700
small_cubes_dataset\cube1532_coords_600_100_800.tif;True;49.115.010.829.344.400
small_cubes_dataset\cube1533_coords_600_100_900.tif;True;5.566.933.643.941.930
small_cubes_dataset\cube1534_coords_600_100_1000.tif;True;6.291.720.515.286.750
small_cubes_dataset\cube1535_coords_600_100_1100.tif;True;5.293.744.011.977.100
small_cubes_dataset\cube1536_coords_600_200_0.tif;True;2.231.563.522.242.820
small_cubes_dataset\cube1537_coords_600_200_100.tif;True;7.879.767.769.794.620
small_cubes_dataset\cube1538_coords_600_200_200.tif;True;5.517.150.672.615.820
small_cubes_dataset\cube1539_coords_600_200_300.tif;True;5.332.102.623.935.160
small_cubes_dataset\cube1540_coords_600_200_400.tif;True;47.272.595.706.290.900
small_cubes_dataset\cube1541_coords_600_200_500.tif;True;46.166.522.831.511.000
small_cubes_dataset\cube1542_coords_600_200_600.tif;True;43.480.492.739.721.000
small_cubes_dataset\cube1543_coords_600_200_700.tif;True;4.484.421.983.853.030
small_cubes_dataset\cube1544_coords_600_200_800.tif;True;4.724.471.185.514.040
small_cubes_dataset\cube1545_coords_600_200_900.tif;True;49.480.204.474.992.200
small_cubes_dataset\cube1546_coords_600_200_1000.tif;True;5.264.542.985.108.850
small_cubes_dataset\cube1547_coords_600_200_1100.tif;True;6.014.583.900.919.570
small_cubes_dataset\cube1548_coords_600_300_0.tif;True;22.714.347.584.456.500
small_cubes_dataset\cube1549_coords_600_300_100.tif;True;5.447.224.891.988.900
small_cubes_dataset\cube1550_coords_600_300_200.tif;True;5.414.509.147.061.610
small_cubes_dataset\cube1551_coords_600_300_300.tif;True;4.701.995.668.351.400
small_cubes_dataset\cube1552_coords_600_300_400.tif;True;46.439.103.026.562.200
small_cubes_dataset\cube1553_coords_600_300_500.tif;True;45.706.063.871.333.400
small_cubes_dataset\cube1554_coords_600_300_600.tif;True;4.222.230.194.463.410
small_cubes_dataset\cube1555_coords_600_300_700.tif;True;42.195.079.563.705.200
small_cubes_dataset\cube1556_coords_600_300_800.tif;True;43.226.771.535.065.300
small_cubes_dataset\cube1557_coords_600_300_900.tif;True;453.142.699.918.094
small_cubes_dataset\cube1558_coords_600_300_1000.tif;True;47.847.368.060.069.800
small_cubes_dataset\cube1559_coords_600_300_1100.tif;True;5.459.800.601.250.300
small_cubes_dataset\cube1560_coords_600_400_0.tif;True;2.366.456.538.258.790
small_cubes_dataset\cube1561_coords_600_400_100.tif;True;5.237.211.682.158.390
small_cubes_dataset\cube1562_coords_600_400_200.tif;True;48.157.503.953.800.900
small_cubes_dataset\cube1563_coords_600_400_300.tif;True;4.827.439.657.729.580
small_cubes_dataset\cube1564_coords_600_400_400.tif;True;4.931.310.349.103.910
small_cubes_dataset\cube1565_coords_600_400_500.tif;True;50.510.989.137.094.000
small_cubes_dataset\cube1566_coords_600_400_600.tif;True;4.820.726.986.195.890
small_cubes_dataset\cube1567_coords_600_400_700.tif;True;44.614.349.333.474.900
small_cubes_dataset\cube1568_coords_600_400_800.tif;True;43.524.817.804.018.900
small_cubes_dataset\cube1569_coords_600_400_900.tif;True;4.404.924.514.730.690
small_cubes_dataset\cube1570_coords_600_400_1000.tif;True;45.302.491.409.456.000
small_cubes_dataset\cube1571_coords_600_400_1100.tif;True;48.227.867.583.017.800
small_cubes_dataset\cube1572_coords_600_500_0.tif;True;23.785.657.536.898.200
small_cubes_dataset\cube1573_coords_600_500_100.tif;True;5.264.502.775.347.880
small_cubes_dataset\cube1574_coords_600_500_200.tif;True;5.253.229.076.034.420
small_cubes_dataset\cube1575_coords_600_500_300.tif;True;50.407.255.472.487.100
small_cubes_dataset\cube1576_coords_600_500_400.tif;True;5.470.397.700.496.700
small_cubes_dataset\cube1577_coords_600_500_500.tif;True;7.140.488.668.831.240
small_cubes_dataset\cube1578_coords_600_500_600.tif;True;7.678.896.773.284.660
small_cubes_dataset\cube1579_coords_600_500_700.tif;True;5.424.845.962.908.640
small_cubes_dataset\cube1580_coords_600_500_800.tif;True;4.399.103.012.287.910
small_cubes_dataset\cube1581_coords_600_500_900.tif;True;43.357.457.170.091.400
small_cubes_dataset\cube1582_coords_600_500_1000.tif;True;44.135.426.409.447.700
small_cubes_dataset\cube1583_coords_600_500_1100.tif;True;46.134.530.324.898.800
small_cubes_dataset\cube1584_coords_600_600_0.tif;True;23.931.020.816.803.700
small_cubes_dataset\cube1585_coords_600_600_100.tif;True;5.618.203.554.992.850
small_cubes_dataset\cube1586_coords_600_600_200.tif;True;955.902.206.332.376
small_cubes_dataset\cube1587_coords_600_600_300.tif;False;7.080.976.259.573.860
small_cubes_dataset\cube1588_coords_600_600_400.tif;False;5.130.868.051.048.680
small_cubes_dataset\cube1589_coords_600_600_500.tif;False;4.135.671.997.617.660
small_cubes_dataset\cube1590_coords_600_600_600.tif;False;13.048.105.395.351.100
small_cubes_dataset\cube1591_coords_600_600_700.tif;True;5.402.730.076.610.100
small_cubes_dataset\cube1592_coords_600_600_800.tif;True;45.873.291.556.488.500
small_cubes_dataset\cube1593_coords_600_600_900.tif;True;44.398.761.708.350.800
small_cubes_dataset\cube1594_coords_600_600_1000.tif;True;4.541.200.202.716.800
small_cubes_dataset\cube1595_coords_600_600_1100.tif;True;47.323.402.907.639.600
small_cubes_dataset\cube1596_coords_600_700_0.tif;True;24.148.572.700.094.900
small_cubes_dataset\cube1597_coords_600_700_100.tif;True;5.731.066.790.557.110
small_cubes_dataset\cube1598_coords_600_700_200.tif;False;4.275.755.829.529.300
small_cubes_dataset\cube1599_coords_600_700_300.tif;False;6.894.914.129.681.880
small_cubes_dataset\cube1600_coords_600_700_400.tif;False;6.763.474.559.420.760
small_cubes_dataset\cube1601_coords_600_700_500.tif;False;6.514.327.872.158.330
small_cubes_dataset\cube1602_coords_600_700_600.tif;False;5.283.739.816.728.080
small_cubes_dataset\cube1603_coords_600_700_700.tif;True;7.005.720.272.930.480
small_cubes_dataset\cube1604_coords_600_700_800.tif;True;45.681.973.055.504.700
small_cubes_dataset\cube1605_coords_600_700_900.tif;True;44.175.900.951.911.800
small_cubes_dataset\cube1606_coords_600_700_1000.tif;True;44.170.205.680.264.300
small_cubes_dataset\cube1607_coords_600_700_1100.tif;True;44.799.450.979.136.500
small_cubes_dataset\cube1608_coords_600_800_0.tif;True;24.001.225.003.931.700
small_cubes_dataset\cube1609_coords_600_800_100.tif;True;6.714.003.311.575.130
small_cubes_dataset\cube1610_coords_600_800_200.tif;False;5.021.816.743.992.060
small_cubes_dataset\cube1611_coords_600_800_300.tif;False;69.489.603.115.771.600
small_cubes_dataset\cube1612_coords_600_800_400.tif;False;6.704.072.734.559.590
small_cubes_dataset\cube1613_coords_600_800_500.tif;False;6.132.090.046.286.410
small_cubes_dataset\cube1614_coords_600_800_600.tif;False;4.174.961.487.480.430
small_cubes_dataset\cube1615_coords_600_800_700.tif;True;6.218.315.928.890.090
small_cubes_dataset\cube1616_coords_600_800_800.tif;True;49.245.322.929.149.700
small_cubes_dataset\cube1617_coords_600_800_900.tif;True;4.635.644.867.800.850
small_cubes_dataset\cube1618_coords_600_800_1000.tif;True;45.892.129.364.571.600
small_cubes_dataset\cube1619_coords_600_800_1100.tif;True;4.966.191.873.254.130
small_cubes_dataset\cube1620_coords_600_900_0.tif;True;23.287.017.988.991.800
small_cubes_dataset\cube1621_coords_600_900_100.tif;True;6.011.335.545.831.100
small_cubes_dataset\cube1622_coords_600_900_200.tif;False;5.604.293.382.740.620
small_cubes_dataset\cube1623_coords_600_900_300.tif;False;64.643.478.131.687.100
small_cubes_dataset\cube1624_coords_600_900_400.tif;False;7.507.437.020.210.150
small_cubes_dataset\cube1625_coords_600_900_500.tif;False;5.956.761.883.234.170
small_cubes_dataset\cube1626_coords_600_900_600.tif;False;4.464.976.082.968.440
small_cubes_dataset\cube1627_coords_600_900_700.tif;False;2.191.254.989.636.030
small_cubes_dataset\cube1628_coords_600_900_800.tif;True;46.945.427.781.394.300
small_cubes_dataset\cube1629_coords_600_900_900.tif;True;47.363.541.502.155.000
small_cubes_dataset\cube1630_coords_600_900_1000.tif;True;44.204.265.468.359.700
small_cubes_dataset\cube1631_coords_600_900_1100.tif;True;46.862.759.480.369.800
small_cubes_dataset\cube1632_coords_600_1000_0.tif;True;23.577.426.648.425.900
small_cubes_dataset\cube1633_coords_600_1000_100.tif;True;6.105.984.700.191.870
small_cubes_dataset\cube1634_coords_600_1000_200.tif;False;6.547.910.120.417.440
small_cubes_dataset\cube1635_coords_600_1000_300.tif;False;6.680.872.540.609.020
small_cubes_dataset\cube1636_coords_600_1000_400.tif;False;7.314.059.282.799.560
small_cubes_dataset\cube1637_coords_600_1000_500.tif;False;6.121.000.764.656.910
small_cubes_dataset\cube1638_coords_600_1000_600.tif;False;4.486.044.321.451.150
small_cubes_dataset\cube1639_coords_600_1000_700.tif;False;361.940.014.825.246
small_cubes_dataset\cube1640_coords_600_1000_800.tif;False;11.377.085.428.524.000
small_cubes_dataset\cube1641_coords_600_1000_900.tif;True;39.752.908.536.176.000
small_cubes_dataset\cube1642_coords_600_1000_1000.tif;True;42.162.402.760.559.100
small_cubes_dataset\cube1643_coords_600_1000_1100.tif;True;3.891.791.412.602.120
small_cubes_dataset\cube1644_coords_600_1100_0.tif;True;23.733.326.857.927.000
small_cubes_dataset\cube1645_coords_600_1100_100.tif;False;1.138.589.545.710.480
small_cubes_dataset\cube1646_coords_600_1100_200.tif;False;72.337.396.341.837.400
small_cubes_dataset\cube1647_coords_600_1100_300.tif;False;6.444.949.629.925.990
small_cubes_dataset\cube1648_coords_600_1100_400.tif;False;6.881.105.811.518.160
small_cubes_dataset\cube1649_coords_600_1100_500.tif;False;5.901.747.564.038.920
small_cubes_dataset\cube1650_coords_600_1100_600.tif;False;5.011.266.680.303.130
small_cubes_dataset\cube1651_coords_600_1100_700.tif;False;5.969.531.764.121.540
small_cubes_dataset\cube1652_coords_600_1100_800.tif;False;4.665.162.805.262.400
small_cubes_dataset\cube1653_coords_600_1100_900.tif;True;39.793.400.402.115.000
small_cubes_dataset\cube1654_coords_600_1100_1000.tif;True;4.048.308.076.161.320
small_cubes_dataset\cube1655_coords_600_1100_1100.tif;True;4.046.812.059.469.970
small_cubes_dataset\cube1656_coords_600_1200_0.tif;True;24.504.129.511.288.000
small_cubes_dataset\cube1657_coords_600_1200_100.tif;False;2.670.715.224.535.960
small_cubes_dataset\cube1658_coords_600_1200_200.tif;False;5.907.111.965.068.550
small_cubes_dataset\cube1659_coords_600_1200_300.tif;False;56.818.244.140.011
small_cubes_dataset\cube1660_coords_600_1200_400.tif;False;5.825.311.051.696.550
small_cubes_dataset\cube1661_coords_600_1200_500.tif;False;4.827.740.932.991.280
small_cubes_dataset\cube1662_coords_600_1200_600.tif;False;4.864.251.124.752.370
small_cubes_dataset\cube1663_coords_600_1200_700.tif;False;4.544.766.216.224.250
small_cubes_dataset\cube1664_coords_600_1200_800.tif;False;4.127.233.742.432.890
small_cubes_dataset\cube1665_coords_600_1200_900.tif;True;4.487.359.857.366.330
small_cubes_dataset\cube1666_coords_600_1200_1000.tif;True;41.127.756.159.674.900
small_cubes_dataset\cube1667_coords_600_1200_1100.tif;True;40.732.688.113.253.100
small_cubes_dataset\cube1668_coords_600_1300_0.tif;True;33.170.187.349.422.600
small_cubes_dataset\cube1669_coords_600_1300_100.tif;False;3.582.460.084.192.300
small_cubes_dataset\cube1670_coords_600_1300_200.tif;False;4.725.459.316.122.360
small_cubes_dataset\cube1671_coords_600_1300_300.tif;False;5.141.893.012.543.010
small_cubes_dataset\cube1672_coords_600_1300_400.tif;False;4.370.389.744.712.580
small_cubes_dataset\cube1673_coords_600_1300_500.tif;False;42.808.779.430.264.300
small_cubes_dataset\cube1674_coords_600_1300_600.tif;False;43.401.734.458.695
small_cubes_dataset\cube1675_coords_600_1300_700.tif;False;4.635.959.675.491.970
small_cubes_dataset\cube1676_coords_600_1300_800.tif;False;3.646.507.126.546.840
small_cubes_dataset\cube1677_coords_600_1300_900.tif;True;4.105.411.177.706.130
small_cubes_dataset\cube1678_coords_600_1300_1000.tif;True;4.566.645.284.564.180
small_cubes_dataset\cube1679_coords_600_1300_1100.tif;True;4.067.293.140.982.830
small_cubes_dataset\cube1680_coords_600_1400_0.tif;True;33.597.980.564.535.900
small_cubes_dataset\cube1681_coords_600_1400_100.tif;False;41.521.528.640.913.500
small_cubes_dataset\cube1682_coords_600_1400_200.tif;False;489.262.902.046.354
small_cubes_dataset\cube1683_coords_600_1400_300.tif;False;4.303.556.576.402.010
small_cubes_dataset\cube1684_coords_600_1400_400.tif;False;388.333.089.184.862
small_cubes_dataset\cube1685_coords_600_1400_500.tif;False;3.869.998.374.393.390
small_cubes_dataset\cube1686_coords_600_1400_600.tif;False;4.183.245.317.366.470
small_cubes_dataset\cube1687_coords_600_1400_700.tif;False;5.315.849.337.532.770
small_cubes_dataset\cube1688_coords_600_1400_800.tif;False;11.038.055.881.551.900
small_cubes_dataset\cube1689_coords_600_1400_900.tif;True;3.985.761.720.377.500
small_cubes_dataset\cube1690_coords_600_1400_1000.tif;True;396.060.167.286.813
small_cubes_dataset\cube1691_coords_600_1400_1100.tif;True;3.898.179.509.325.000
small_cubes_dataset\cube1692_coords_600_1500_0.tif;True;3.355.955.947.135.120
small_cubes_dataset\cube1693_coords_600_1500_100.tif;False;24.935.372.926.665.500
small_cubes_dataset\cube1694_coords_600_1500_200.tif;False;4.515.165.924.939.010
small_cubes_dataset\cube1695_coords_600_1500_300.tif;False;4.252.159.096.455.220
small_cubes_dataset\cube1696_coords_600_1500_400.tif;False;39.397.022.538.601.500
small_cubes_dataset\cube1697_coords_600_1500_500.tif;False;4.254.089.920.827.980
small_cubes_dataset\cube1698_coords_600_1500_600.tif;False;5.047.487.274.410.660
small_cubes_dataset\cube1699_coords_600_1500_700.tif;False;5.704.414.475.659.370
small_cubes_dataset\cube1700_coords_600_1500_800.tif;True;4.215.873.285.973.760
small_cubes_dataset\cube1701_coords_600_1500_900.tif;True;37.593.354.042.582.900
small_cubes_dataset\cube1702_coords_600_1500_1000.tif;True;37.155.253.109.614.800
small_cubes_dataset\cube1703_coords_600_1500_1100.tif;True;38.501.207.476.312.000
